core_state
44.7136
44.9978
43.5594
45.443
45.3207
44.874
45.5453
45.8533
44.7091
45.1731
45.5646
45.708
44.6907
45.2726
45.5478
45.2757
44.8346
44.7495
45.8021
44.8324
43.72
45.9109
44.8503
45.725
44.1913
45.4118
44.8623
43.9461
45.1405
44.925
44.4173
45.1036
45.0495
44.1937
44.5818
45.0488
45.364
44.6076
44.8534
45.5675
45.1692
44.9718
44.1006
44.414
44.8794
44.2477
45.3953
43.4601
44.8812
45.8231
43.7761
45.2113
44.4385
44.6203
44.0859
42.864
375.0524
376.4839
151.3861
151.4412
154.5192
154.0561
506.4701
506.6846
506.6735
506.727
503.7207
506.4999
507.1387
506.1218
506.0707
503.5072
508.5948
508.5662
506.6447
506.3043
506.5034
507.6593
504.2032
656.2089
655.0774
657.5818
655.1876
655.5939
655.1927
655.8037
655.0401
658.3444
655.3549
654.9959
654.9238
655.1746
656.0538
655.6586
655.5238
655.7261
656.2498
658.0733
655.4197
654.8971
654.5847
655.3166
656.7506
654.7969
654.3452
655.8749
655.0421
656.0916
660.1993
657.5097
655.6927
655.7844
656.0146
654.8889
657.6035
655.5543
655.5045
655.3264
658.6156
655.5752
655.5836
655.5559
656.2913
265.9241
265.9402
266.9514
265.8493
267.7513
267.7086
267.0455
267.1704
267.3445
270.1254
266.2933
267.0833
265.5841
267.0954
264.9297
265.0378
265.3725
265.8071
267.0057
265.2182
265.3515
266.316
265.4827
267.6428
265.188
269.2446
266.8879
268.999
266.7107
264.5616
266.3377
265.0391
265.2092
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
