core_state
44.3131
44.7026
43.224
45.0382
45.3373
45.0069
45.0964
45.7415
43.8224
44.4269
45.2909
44.8374
44.942
44.7214
45.6444
44.9852
44.9781
44.5749
46.1264
44.2669
44.0665
45.6797
45.2742
45.869
44.7279
44.5646
45.3533
43.9391
44.99
44.5488
44.8242
44.1576
44.7975
44.9473
45.0864
44.6664
44.7111
44.2913
44.7641
45.1033
45.4639
45.0578
44.5909
45.5615
43.7449
44.1257
46.1446
43.5342
44.429
44.9866
44.7172
45.8599
45.5379
44.706
44.2133
43.9335
374.6392
376.7069
151.6787
151.0192
154.4402
154.1348
506.4768
506.3467
506.772
506.3522
504.149
506.6229
507.0809
506.143
506.3409
503.5203
508.4586
508.432
506.3671
506.4799
506.1864
507.42
504.0878
655.3144
655.4124
656.6605
655.4444
655.4834
655.0788
655.6798
655.2835
658.4547
655.7472
655.8271
654.9104
655.7431
655.7815
655.8478
655.3649
655.5492
656.1319
658.2401
655.1703
655.5112
654.699
655.9061
656.8969
654.9754
655.1148
655.9174
655.5697
655.5184
660.4636
656.8873
655.3099
655.9106
656.1544
654.1984
657.1219
656.0235
655.0263
655.4199
658.6591
654.752
655.2824
655.6663
656.213
265.4745
265.5406
266.9986
265.6471
267.5866
267.6729
267.0324
267.1429
267.1033
270.337
266.0124
266.6949
265.3397
267.3015
265.1507
264.6768
265.1071
265.6023
266.4075
264.5382
264.7669
265.7837
264.9919
267.0751
264.572
269.3254
266.9858
269.1087
266.7742
264.4927
266.146
265.0985
265.0492
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
