core_state
44.2553
43.9829
43.6148
45.2488
44.7052
44.2731
44.9955
45.5889
43.8019
44.5257
44.5426
45.2894
45.0437
44.7937
45.5343
45.0402
45.52
45.0399
45.1183
44.6006
44.9991
44.452
44.7174
45.444
45.0756
44.7835
45.9515
43.4847
43.8342
45.065
45.7701
45.7369
44.7585
45.2579
44.2893
43.8756
45.2726
43.7953
44.7431
44.9439
44.5352
44.3032
44.2044
44.5427
43.8433
44.4417
45.9916
43.9465
44.9461
44.6131
44.6182
44.485
44.8198
44.6803
43.7876
44.5877
375.0286
377.1776
151.7782
151.5853
154.4057
154.4693
506.6579
506.6943
506.5784
506.1916
504.7145
506.7346
507.0175
506.65
505.6384
503.9585
508.5695
508.2906
506.4165
506.6592
506.293
507.8213
503.978
655.1159
655.2456
656.4988
655.5632
655.5922
654.6542
655.4472
655.5428
658.5396
654.9263
655.7833
654.6206
655.1084
655.7492
654.8068
654.8437
655.1356
655.9352
658.4031
655.3521
654.622
655.3774
655.8771
656.7853
654.381
655.9434
655.9045
655.1575
656.7628
660.0203
656.8592
656.2453
655.0522
655.3774
654.857
656.7644
656.972
655.534
655.4335
658.3054
654.6157
655.0526
655.7181
656.4594
266.2396
266.2823
266.7072
266.085
267.5876
267.6029
267.1583
267.1614
267.2512
270.4052
266.223
267.0105
265.6606
267.5429
265.1831
265.1477
265.75
265.9232
266.8441
265.0354
265.226
266.0367
265.5482
267.6413
264.9484
268.8068
266.3448
268.5805
266.6202
264.5362
266.2018
265.2756
265.4532
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
