core_state
44.4523
44.0446
42.4536
45.2273
44.9944
44.5001
45.474
46.551
44.257
43.9598
45.5987
45.335
44.3409
44.3492
44.8903
45.7261
44.5923
44.4981
45.7259
44.305
43.8827
45.6392
44.9743
45.4962
44.3893
44.3542
45.3334
45.0081
44.3085
45.6575
45.5073
45.1108
43.815
44.7666
45.3265
45.0211
45.1258
45.1383
44.2866
45.1723
46.2831
44.9145
45.4173
45.0364
43.1283
45.0476
45.5659
44.5629
44.7901
45.0326
45.2146
44.8077
44.6473
45.3011
43.9643
44.2955
374.4815
377.4799
151.9422
151.2107
154.6275
154.8637
507.2876
506.8747
506.7006
506.473
504.1206
506.5747
506.6831
506.9621
505.8699
504.3378
508.0942
507.6027
506.4016
506.8103
506.4654
508.3761
503.356
655.9545
655.0242
655.5514
655.5071
655.6077
654.6798
654.8499
655.8415
658.5103
655.0507
656.0262
654.5493
655.8858
656.0393
656.8393
654.3185
655.6197
656.2672
658.6649
655.6961
655.2975
654.6272
656.0578
657.0076
654.1103
655.6808
657.5232
655.6725
655.6079
659.8875
657.107
654.9894
656.3951
655.6366
654.4898
656.7787
657.1429
654.7579
655.4931
658.3709
655.6455
654.7747
655.4962
657.498
266.6175
266.7277
266.5422
265.5128
267.2387
267.1353
266.941
266.6733
267.1989
270.5727
266.2297
266.9573
265.6372
267.7927
265.5558
265.0241
265.5332
265.9419
266.8837
265.1482
265.1829
265.959
265.4821
268.173
265.5185
268.9939
266.5528
268.6675
266.3053
264.4783
266.2373
265.1777
265.174
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
