core_state
45.051
44.882
44.1051
45.0525
45.7951
45.0044
45.4374
46.6352
45.5193
44.4389
45.0444
45.3331
43.8965
44.5533
46.3298
45.5103
44.6599
44.7825
44.769
44.5956
45.2946
45.3416
45.092
45.2424
44.6112
43.9981
45.5144
43.9599
44.129
45.5384
44.9617
45.2046
43.7079
45.0953
44.9149
44.6027
44.8512
44.0524
45.624
44.2768
44.9378
44.5052
44.8368
45.0207
45.1376
44.4946
46.115
44.8026
44.485
44.6166
44.8426
45.2712
45.634
44.7621
43.7836
44.2622
375.6086
377.4448
152.1025
151.751
153.9711
154.5761
506.7891
507.0939
506.4738
507.1517
504.54
506.1724
507.0448
506.6791
506.4702
503.9286
508.5278
507.9248
506.9329
506.6642
506.3646
507.3076
504.1676
655.2745
654.649
655.6446
655.7823
656.0818
654.1159
656.1842
655.3624
657.9888
655.3926
655.2901
655.0149
655.1379
655.461
655.7278
655.3284
655.5371
656.3163
658.1776
655.8899
654.9732
654.9491
654.9852
657.5357
654.2149
654.8015
656.0416
655.3722
656.6964
659.7087
656.2698
655.3851
655.6815
655.2942
654.6843
656.6452
656.9421
654.6931
655.7235
658.1118
655.7958
655.6877
656.5011
657.4327
266.2582
266.0827
267.2947
266.1648
267.3543
267.2987
267.1629
267.1281
267.8195
269.8117
266.6411
266.9857
265.7414
267.6784
265.424
265.199
265.5718
265.9731
266.936
265.281
265.622
266.5077
265.607
267.3474
264.6612
268.503
266.1629
268.1915
266.3815
264.3102
266.4637
265.4324
265.6072
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
